,filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
11,pop.00035.wav,15.0,0.39801592,0.08301836,0.28559342,0.009402828,3163.2784661700966,534137.0844712954,3059.8969693972144,115885.18790312881,6983.5077716839205,2177765.8284496567,0.15611319054760062,0.004094899729079768,-1.2947972e-05,0.03909778,-50.65135172210825,1365.7246385418878,107.666015625,-1.1810208e-08,1.0,0.0,1.0,5.905104e-09,0.9999999,-2.952552e-09,1.0,0.0,1.0,-5.905104e-09,1.0,0.0,1.0,0.0,0.9999998,2.952552e-09,1.0000001,0.0,1.0,-5.905104e-09,1.0,-2.952552e-09,1.0000001,5.905104e-09,1.0,0.0,1.0,-1.1810208e-08,0.9999999,-5.905104e-09,1.0,5.905104e-09,1.0,-5.905104e-09,1.0,1.476276e-08,1.0,5.905104e-09,1.0,pop
12,pop.00021.wav,15.0,0.47435546,0.078423284,0.1882252,0.010619611,3389.3941611865243,901428.1899886548,2956.3288818570504,214981.46246828864,6910.741545024671,3245966.4376624897,0.17950987446787925,0.006745454147645896,1.0815772e-05,0.016536664,-51.504338469196746,1278.6896278881795,99.38401442307692,1.1810208e-08,1.0,-2.3620416e-08,1.0,0.0,0.9999998,-5.905104e-09,1.0,-2.952552e-09,1.0,8.857656e-09,1.0,-1.1810208e-08,1.0,0.0,1.0000001,0.0,0.9999999,2.3620416e-08,0.9999999,0.0,1.0,-5.905104e-09,1.0,0.0,1.0,-2.952552e-09,0.9999999,1.3286484e-08,1.0,0.0,0.9999999,5.905104e-09,0.9999999,0.0,1.0,-1.1810208e-08,0.9999998,0.0,1.0,pop
13,pop.00020.wav,15.0,0.4100536,0.08265199,0.23955174,0.0073385816,3470.6904455549093,652738.9023060632,3127.4080412899175,89499.62201668041,7377.972053079044,1762832.6009981912,0.17650535748839008,0.006481958732034215,2.5067442e-05,0.028486375,-50.47923910075089,1331.2405675228126,107.666015625,5.905104e-09,1.0,5.905104e-09,1.0,0.0,1.0,0.0,1.0,1.1810208e-08,0.9999999,1.1810208e-08,0.9999999,0.0,1.0,1.1810208e-08,1.0,0.0,1.0000002,0.0,1.0,-5.905104e-09,0.9999999,-1.1810208e-08,1.0000001,0.0,1.0000001,2.3620416e-08,1.0,-1.1810208e-08,0.9999999,0.0,1.0,-5.905104e-09,1.0,-1.3286484e-08,1.0,1.1810208e-08,1.0,-1.1810208e-08,0.9999999,pop
14,pop.00034.wav,15.0,0.35368443,0.0913862,0.16738519,0.0043220506,3184.0345803853497,1437905.404499988,3260.0537366564745,159645.8307664891,7233.52292654315,3756077.2760029356,0.13406343725812694,0.010435336523092868,-1.020561e-05,0.014605873,-51.77122057637672,1277.6463393844435,95.703125,0.0,1.0,1.1810208e-08,0.9999999,-5.905104e-09,0.9999999,5.905104e-09,0.9999998,0.0,1.0,-8.857656e-09,1.0000001,1.1810208e-08,0.9999999,0.0,1.0000001,0.0,1.0,-5.905104e-09,1.0,5.905104e-09,1.0,1.1810208e-08,1.0,1.1810208e-08,1.0,-5.905104e-09,1.0,5.905104e-09,1.0,0.0,1.0000001,-2.3620416e-08,0.9999998,-1.1810208e-08,1.0000001,0.0,1.0,-5.905104e-09,1.0,pop
15,pop.00008.wav,15.0,0.39375252,0.08590215,0.19184378,0.0016080263,3013.0064571311063,1403733.72403879,3030.3108657354046,133542.5666189113,6520.860569248259,3292320.664565458,0.13119195046439627,0.012184032459966734,-6.4714436e-06,0.023996107,-53.04860811684823,1326.1427298812177,161.4990234375,-5.905104e-09,1.0,8.857656e-09,1.0,0.0,1.0,1.3286484e-08,1.0,0.0,1.0000001,-8.857656e-09,1.0000001,-8.857656e-09,1.0,-1.1810208e-08,1.0000001,-1.1810208e-08,1.0000001,-4.428828e-09,1.0,0.0,1.0,-7.38138e-09,1.0,5.905104e-09,1.0,-4.428828e-09,1.0,1.1810208e-08,0.9999999,2.952552e-09,0.9999999,5.905104e-09,1.0,-2.952552e-09,1.0,8.857656e-09,1.0,2.952552e-09,1.0,pop
16,pop.00022.wav,15.0,0.38518858,0.0913823,0.19351009,0.0058909166,3256.2079427019485,1014966.4462179791,3204.854627251455,125598.69893359875,7227.38963029702,2419351.9687085906,0.13924632352941177,0.008603504893341649,1.4865625e-05,0.018919175,-52.295660087235156,1297.1274081820338,103.359375,-1.1810208e-08,0.9999998,5.905104e-09,1.0000001,0.0,1.0,0.0,1.0,1.1810208e-08,1.0000002,1.1810208e-08,1.0,5.905104e-09,0.9999999,0.0,1.0,-1.1810208e-08,1.0,1.1810208e-08,0.9999999,-1.476276e-08,1.0000001,-8.857656e-09,1.0,-1.1810208e-08,1.0,8.857656e-09,1.0,-8.857656e-09,1.0,5.905104e-09,1.0,5.905104e-09,1.0000001,1.1810208e-08,0.9999998,0.0,1.0,5.905104e-09,1.0,pop
17,pop.00036.wav,15.0,0.38967508,0.08879779,0.25633985,0.0079373475,2945.8153189715545,1460824.8961320084,3132.7654500418125,243330.3896841,6778.909008864648,4862103.1924876915,0.11913608988003097,0.01082357236264012,2.3415405e-05,0.03515709,-51.09296028990575,1348.7080755997067,99.38401442307692,0.0,0.9999999,-5.905104e-09,0.9999999,-4.428828e-09,0.9999999,-5.905104e-09,1.0,-1.1810208e-08,1.0,0.0,1.0000001,-1.7715312e-08,1.0000001,-5.905104e-09,0.9999999,1.476276e-08,1.0,0.0,1.0,-1.1810208e-08,1.0,1.1810208e-08,1.0,1.1810208e-08,1.0,0.0,1.0,-1.1810208e-08,1.0,0.0,1.0,0.0,1.0000001,2.3620416e-08,1.0000002,0.0,1.0,1.1810208e-08,1.0,pop
18,pop.00037.wav,15.0,0.44783247,0.08433584,0.24094188,0.008810935,3110.5874570721967,539115.3272527689,2886.700093453792,185248.2252279782,6430.027785168344,2320285.2879086547,0.16514337025928794,0.004925572289078538,-4.8468602e-05,0.016418073,-50.96330363428128,1331.137373518991,103.359375,5.905104e-09,0.9999998,8.857656e-09,1.0,2.3620416e-08,1.0,0.0,1.0,5.905104e-09,1.0,2.952552e-09,1.0,0.0,1.0000001,2.952552e-09,1.0,-1.1810208e-08,0.9999998,-1.7715312e-08,1.0,1.1810208e-08,0.9999999,-5.905104e-09,1.0,-2.952552e-09,1.0,2.952552e-09,1.0,-8.857656e-09,1.0,-1.1810208e-08,1.0000001,-5.905104e-09,1.0,-5.905104e-09,1.0,8.857656e-09,0.9999999,-5.905104e-09,1.0,pop
19,pop.00023.wav,15.0,0.4018558,0.0949258,0.19978096,0.0075443788,3778.484270138539,1629825.4599661988,3291.309645278568,178470.19929716122,7791.336220189145,3638675.420555367,0.17665728400735295,0.01081732833261721,2.670265e-06,0.0141283395,-51.57961089949723,1293.223424768837,103.359375,0.0,1.0,-5.905104e-09,1.0000001,5.905104e-09,1.0,1.1810208e-08,1.0,0.0,1.0000001,1.1810208e-08,1.0,1.1810208e-08,1.0,0.0,1.0000001,0.0,1.0,1.476276e-08,1.0,0.0,1.0,4.428828e-09,1.0000002,0.0,1.0,0.0,1.0,0.0,1.0,-8.857656e-09,1.0,-1.1810208e-08,1.0,5.905104e-09,1.0,-8.857656e-09,0.9999999,-1.1810208e-08,1.0,pop
20,pop.00044.wav,15.0,0.43733934,0.09432281,0.21633883,0.009584743,3218.127219180349,681793.3858034698,3060.067926520875,117625.74444645025,6846.741932021575,2379039.802067711,0.14024631748258515,0.005743602648445833,-3.1948666e-06,0.023721443,-51.285741615209375,1309.9591803406124,117.45383522727273,8.857656e-09,1.0,0.0,1.0000001,5.905104e-09,1.0,-2.952552e-09,1.0,5.905104e-09,1.0000001,-2.952552e-09,1.0000001,0.0,1.0,0.0,1.0,-1.7715312e-08,1.0,1.1810208e-08,1.0,0.0,1.0,-1.1810208e-08,1.0,-8.857656e-09,1.0000001,-5.905104e-09,0.9999999,5.905104e-09,0.9999999,-7.38138e-09,1.0,2.952552e-09,1.0,5.905104e-09,1.0,0.0,0.9999999,5.905104e-09,1.0,pop
21,pop.00050.wav,15.0,0.41539386,0.09269161,0.20889673,0.0056890245,3004.972698753362,1591723.066466759,3036.710001825667,210163.7032999453,6375.511448154509,4364996.703264619,0.11577707768962849,0.008534994647684554,3.0796646e-06,0.023442632,-50.849291528359686,1321.6815518340773,143.5546875,0.0,1.0,0.0,0.9999999,-5.905104e-09,1.0000001,0.0,1.0,8.857656e-09,1.0,1.1810208e-08,1.0,0.0,1.0000001,0.0,1.0000001,0.0,0.9999999,5.905104e-09,1.0,0.0,1.0000001,2.952552e-09,1.0,0.0,1.0,2.952552e-09,1.0,-5.905104e-09,1.0,2.952552e-09,1.0,0.0,1.0000001,-5.905104e-09,1.0,-5.905104e-09,0.9999999,1.7715312e-08,1.0000002,pop
22,pop.00078.wav,15.0,0.44771308,0.08710844,0.22423466,0.012763472,3125.7550397466266,795853.9148467145,2920.0583272940976,254049.22592898965,6522.6772249298565,3665056.2770670974,0.14573608020510836,0.007179070854090116,-1.658316e-05,0.020140419,-50.845996225547076,1312.2550792710574,103.359375,1.1810208e-08,0.9999998,0.0,1.0,1.1810208e-08,1.0,1.1810208e-08,1.0,0.0,1.0,0.0,1.0,5.905104e-09,1.0,1.1810208e-08,1.0,-2.952552e-09,1.0000002,0.0,0.9999998,-5.905104e-09,1.0,-1.476276e-08,1.0,0.0,0.9999999,0.0,0.9999999,-2.952552e-09,1.0,-5.905104e-09,1.0000001,0.0,1.0,-5.905104e-09,1.0,0.0,1.0,0.0,1.0,pop
23,pop.00087.wav,15.0,0.35267612,0.09331193,0.18514797,0.0019039065,3717.1781940720434,1221940.9598563034,3356.912272431065,126333.66234271348,8055.401290090461,1821302.3127682467,0.15167633151122292,0.01091795294317431,8.338242e-06,0.021002637,-50.061049859386344,1303.5299874871341,103.359375,-2.952552e-09,1.0000002,1.476276e-08,1.0,-1.1810208e-08,1.0000001,-4.428828e-09,0.9999998,0.0,1.0000002,-5.905104e-09,1.0,-4.428828e-09,1.0,5.905104e-09,1.0000001,-5.905104e-09,0.9999999,-1.1810208e-08,1.0,2.952552e-09,1.0,1.1810208e-08,1.0,2.952552e-09,0.9999999,-1.1810208e-08,1.0000001,-5.905104e-09,1.0,-2.952552e-09,1.0,-1.1810208e-08,1.0,0.0,1.0,8.857656e-09,1.0,-7.38138e-09,1.0,pop
24,pop.00093.wav,15.0,0.4215898,0.08833092,0.25228995,0.0072748372,3357.403952619525,326479.31182395265,3229.359303757661,38298.47634606581,7534.72110523897,566709.186353442,0.13051017076238391,0.0032230049431993014,4.825798e-05,0.034956485,-50.96388993912759,1347.0443123752302,135.99917763157896,1.1810208e-08,1.0,-5.905104e-09,1.0,-1.1810208e-08,0.9999999,1.1810208e-08,1.0,1.476276e-09,1.0000001,0.0,1.0,1.476276e-08,0.9999998,0.0,0.9999999,-1.1810208e-08,0.9999999,1.7715312e-08,1.0,-7.38138e-10,0.9999999,5.905104e-09,1.0,1.1810208e-08,1.0,0.0,1.0,-1.1810208e-08,1.0000001,2.952552e-09,1.0,5.905104e-09,1.0,-2.952552e-09,1.0000002,0.0,1.0000001,0.0,1.0,pop
25,pop.00092.wav,15.0,0.49264598,0.0766714,0.23591639,0.008290748,3383.7238724642193,483672.8857390267,3073.0723390650746,83824.02025003081,7132.490204140867,1543364.4615827322,0.15708521792763158,0.004454279414057751,-3.68234e-06,0.028203864,-51.433258768639774,1334.5236237913127,107.666015625,0.0,1.0000001,0.0,0.9999998,8.857656e-09,1.0,2.952552e-09,1.0,0.0,0.9999999,1.1810208e-08,1.0,0.0,1.0,-5.905104e-09,1.0,1.7715312e-08,1.0,-5.905104e-09,1.0,-1.1810208e-08,0.9999999,-2.952552e-09,1.0,5.905104e-09,1.0,1.1810208e-08,1.0,1.1810208e-08,1.0,5.905104e-09,1.0,-5.905104e-09,1.0000001,-1.4024622e-08,1.0,-1.1810208e-08,1.0,1.1810208e-08,1.0,pop
26,pop.00086.wav,15.0,0.3825924,0.07819371,0.13640255,0.0015143657,3611.927787464298,483544.6464710029,3186.6822104114694,61143.89552398148,7667.786967274575,990191.2604171829,0.1803919553018576,0.005552473223543371,-5.8563914e-05,0.009194101,-52.85460645393131,1254.054033744619,129.19921875,-2.952552e-09,1.0,5.905104e-09,1.0000001,2.952552e-09,1.0,0.0,1.0,-8.857656e-09,1.0,-2.952552e-09,1.0,1.476276e-08,1.0,0.0,1.0,0.0,1.0000001,2.952552e-09,1.0000001,-1.476276e-08,1.0,-1.1810208e-08,0.9999999,0.0,1.0,-2.952552e-09,0.9999999,-5.905104e-09,1.0,-1.1810208e-08,1.0,-1.1810208e-08,1.0,0.0,0.9999999,1.1810208e-08,1.0,-8.857656e-09,1.0000001,pop
27,pop.00079.wav,15.0,0.3570483,0.09120002,0.034697838,0.00040034443,1906.407201171436,746472.4426055544,2394.475917730868,349075.5530452031,4045.9422014077013,3904747.243579147,0.0631643950754644,0.0032871385703147045,-0.0015911188,0.0006030353,-62.31467269827297,1222.9694465273244,112.34714673913044,-1.1810208e-08,1.0,2.3620416e-08,0.9999999,0.0,1.0,1.1810208e-08,1.0,0.0,1.0,1.1810208e-08,1.0000001,2.952552e-09,1.0,0.0,1.0000001,1.1810208e-08,1.0,-5.905104e-09,1.0,-5.905104e-09,1.0000001,0.0,1.0,-5.905104e-09,1.0,1.1810208e-08,1.0,0.0,1.0000002,0.0,0.9999999,-1.1810208e-08,1.0,-1.1810208e-08,1.0,0.0,1.0,0.0,1.0,pop
28,pop.00051.wav,15.0,0.45565137,0.08425711,0.20507345,0.004251074,3965.9655268590036,1043303.5894588128,3437.6675418633477,148591.10637430838,8488.565337473394,2360180.0068202703,0.21232902597716719,0.012958643397673926,-9.057686e-05,0.016529372,-51.238657094930694,1316.220337614559,112.34714673913044,1.1810208e-08,1.0000002,2.3620416e-08,1.0000002,-2.952552e-09,1.0000001,1.1810208e-08,1.0000002,5.905104e-09,1.0,0.0,0.9999999,0.0,1.0000001,5.905104e-09,1.0000002,-2.3620416e-08,1.0,5.905104e-09,1.0,0.0,0.9999999,0.0,1.0,-5.905104e-09,1.0,1.1810208e-08,1.0,0.0,1.0,5.905104e-09,1.0,-9.595794e-09,1.0000001,0.0,1.0,0.0,1.0,1.1810208e-08,1.0,pop
29,pop.00045.wav,15.0,0.3995868,0.09223743,0.2022288,0.0055764657,2732.0080951803266,1115313.257959791,3023.703239356372,374704.64354008675,6295.361932807663,6576294.935625777,0.1170370851876935,0.006566401863298333,1.3952697e-06,0.022272317,-52.20920022776024,1315.3185607670525,117.45383522727273,0.0,1.0,1.1810208e-08,1.0000001,2.952552e-09,1.0000001,0.0,1.0,1.1810208e-08,1.0,5.905104e-09,1.0000001,5.905104e-09,1.0000001,-1.1810208e-08,1.0,-1.1810208e-08,1.0,5.905104e-09,0.9999999,-2.952552e-09,1.0000001,0.0,1.0000001,-1.7715312e-08,1.0,1.1810208e-08,0.9999999,2.952552e-09,1.0000002,-1.1810208e-08,0.9999998,-1.1810208e-08,1.0000002,0.0,1.0,-1.1810208e-08,1.0,-8.857656e-09,1.0000002,pop
30,pop.00053.wav,15.0,0.25748068,0.100944236,0.17631276,0.012677091,2628.9229816131883,988963.5842570971,2618.5266315369404,251529.8762462896,5177.318693462171,3780866.2720440268,0.11099403782894737,0.007359297865665133,-2.2048907e-05,0.025499862,-53.301839868484755,1269.0621012428242,135.99917763157896,-1.1810208e-08,1.0,1.1810208e-08,1.0,5.905104e-09,1.0,-1.1810208e-08,1.0,-5.905104e-09,1.0,-5.905104e-09,1.0,5.905104e-09,1.0,2.952552e-09,1.0,5.905104e-09,0.9999999,-1.7715312e-08,1.0,2.3620416e-08,1.0,0.0,1.0,1.1810208e-08,1.0,-5.905104e-09,1.0,0.0,1.0,1.1810208e-08,0.9999999,0.0,1.0,5.905104e-09,1.0000001,1.1810208e-08,0.9999999,1.1810208e-08,1.0,pop
31,pop.00047.wav,15.0,0.4173344,0.09141337,0.2184087,0.008287914,2907.7232974191284,718916.9550070916,3179.193576045536,144212.27805154826,6918.358165634675,3347189.459884143,0.11265238003095976,0.004002366806265161,1.1039839e-05,0.02083401,-51.336289518401315,1322.9737530588893,112.34714673913044,0.0,0.9999999,1.1810208e-08,0.9999998,1.1810208e-08,0.9999999,5.905104e-09,1.0,0.0,1.0000002,0.0,0.9999999,0.0,1.0,-1.1810208e-08,1.0,8.857656e-09,1.0000001,0.0,0.9999999,-1.1810208e-08,1.0,5.905104e-09,1.0,0.0,1.0,0.0,1.0,-5.905104e-09,1.0,4.428828e-09,1.0000001,2.952552e-09,0.9999999,-5.905104e-09,0.9999999,1.7715312e-08,1.0,1.1810208e-08,0.9999998,pop
32,pop.00090.wav,15.0,0.35270196,0.0927881,0.18804957,0.0019637484,3734.448122455312,1206738.5362276267,3356.7950405950173,128327.5374595104,8070.834530101103,1753461.555440506,0.1527126064241486,0.010834741649995702,-9.6359545e-06,0.02156737,-49.98973457659126,1305.0223338442433,103.359375,-2.214414e-09,1.0,5.905104e-09,1.0,0.0,1.0,2.952552e-09,0.9999999,-1.1810208e-08,1.0,-1.1810208e-08,1.0,8.119518e-09,1.0,0.0,1.0000001,2.952552e-09,1.0,-5.905104e-09,1.0000001,1.476276e-08,0.9999998,0.0,0.9999999,0.0,1.0,5.905104e-09,1.0000001,5.905104e-09,0.9999999,8.857656e-09,1.0,1.1810208e-08,1.0,-7.38138e-09,0.9999998,1.1810208e-08,1.0,1.476276e-09,1.0,pop
