,filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
10,pop.00009.wav,"[-2.5452075e-06 -1.1556543e-06  3.4600429e-08 ... -1.2561340e-05
 -1.2233328e-05 -1.5548048e-05]",0.454658,0.07783828,0.15963759,0.0032924463,3279.5319128282426,524597.7685285821,3026.2086958494724,100074.29111599803,6929.73615818953,1448842.9263475863,0.1727420485305491,0.004299131910736998,6.5142444e-06,0.008623029,-52.17318161014277,1278.9964431689937,107.666015625,0.0,1.0,0.0,0.9999998,-2.3602148e-08,1.0000001,1.1801074e-08,1.0000001,5.900537e-09,1.0000001,1.1801074e-08,0.9999999,5.900537e-09,0.9999998,5.900537e-09,1.0000001,1.1801074e-08,1.0,0.0,1.0,1.1801074e-08,1.0000001,8.850805e-09,1.0,0.0,1.0,-5.900537e-09,1.0,-5.900537e-09,1.0,-2.9502685e-09,1.0,8.850805e-09,1.0,-2.9502685e-09,1.0,-5.900537e-09,1.0,5.900537e-09,1.0,pop
11,pop.00035.wav,"[6.60176192e-06 4.16035573e-06 1.61099592e-06 ... 1.03801284e-07
 1.61791604e-06 3.91538470e-06]",0.41194078,0.08486567,0.28242227,0.009632334,3194.0815509402264,531767.3087297117,3052.790792019349,108489.76597736424,6979.480688533207,2127981.4307227586,0.15931563587587008,0.004142511889991967,-1.1865079e-05,0.037952345,-50.73640852051634,1363.2136661532604,107.666015625,1.1801074e-08,1.0,2.9502685e-09,1.0000002,0.0,1.0000001,-5.900537e-09,1.0000001,0.0,1.0,5.900537e-09,1.0,0.0,1.0,1.4751342e-09,1.0000001,7.3756716e-09,1.0000001,-1.1801074e-08,1.0,-5.900537e-09,1.0,-8.850805e-09,1.0,-1.1801074e-08,1.0,1.1801074e-08,1.0000001,-2.9502685e-09,1.0,5.900537e-09,0.9999999,0.0,1.0,5.900537e-09,0.9999999,-8.850805e-09,1.0,5.900537e-09,1.0000001,pop
12,pop.00021.wav,"[ 2.5950321e-06  2.7652663e-06  2.8510754e-06 ... -1.7159045e-05
 -1.8610879e-05 -2.6872078e-05]",0.5045263,0.073615886,0.19351788,0.010432877,3501.7665179005758,816921.7567864466,3027.137183030078,153720.2294374109,7178.009160654728,2486007.7623783373,0.18691957596191028,0.007873622180901672,2.3668512e-05,0.017401934,-51.29776379018903,1281.0872275891986,99.38401442307692,1.1801074e-08,1.0,-5.900537e-09,0.9999999,-5.900537e-09,1.0,1.1801074e-08,0.9999999,8.850805e-09,1.0,1.1801074e-08,1.0,0.0,1.0000002,0.0,1.0,1.1801074e-08,1.0000001,0.0,0.9999999,0.0,1.0,5.900537e-09,1.0000002,-7.3756716e-09,1.0,-1.4751343e-08,1.0000002,-9.588373e-09,1.0,0.0,0.9999999,-1.4751342e-09,1.0,7.3756716e-09,1.0,0.0,1.0,-5.900537e-09,1.0,pop
13,pop.00020.wav,"[-8.2196775e-06 -5.1859124e-06 -5.7644315e-06 ... -4.5714087e-06
 -3.4462028e-06 -3.0600620e-06]",0.41232684,0.0815891,0.24800573,0.007445508,3486.442168970654,668794.3124454792,3132.0290827216677,82504.2905318575,7425.299596233323,1719843.2542763825,0.17964142860595514,0.006731262429921418,-2.925806e-06,0.029738301,-50.509754849674856,1337.6692255044895,107.666015625,0.0,1.0,2.2127014e-09,0.9999999,-1.1801074e-08,1.0,-5.900537e-09,1.0000001,-2.9502685e-09,0.9999999,0.0,1.0000001,-8.850805e-09,1.0000001,1.1801074e-08,1.0,2.9502685e-09,1.0,2.9502685e-09,1.0,8.850805e-09,1.0,-8.850805e-09,1.0,-1.1801074e-08,1.0,5.900537e-09,1.0,-3.6878358e-09,0.9999999,4.4254027e-09,1.0,0.0,1.0,0.0,1.0000001,5.900537e-09,1.0,-5.900537e-09,1.0,pop
14,pop.00034.wav,"[-1.8226121e-05 -2.0145753e-05 -1.8469709e-05 ... -1.4919705e-05
 -1.8098792e-05 -2.6771044e-05]",0.3409636,0.088740855,0.18751961,0.0046647657,3141.5753946328723,1060504.7753540496,3230.4645793807344,125955.52338561774,7197.585556844548,2946054.95197079,0.130993435203983,0.007199018853975521,-1.3871363e-05,0.018911783,-51.42356036537217,1297.7202426915521,95.703125,0.0,1.0,0.0,1.0000001,-1.1801074e-08,1.0,-1.4751342e-09,0.9999999,0.0,1.0000001,-2.9502685e-09,1.0,0.0,1.0,5.900537e-09,1.0,-2.3602148e-08,1.0,-1.1801074e-08,1.0,-7.3756716e-09,1.0,0.0,1.0000001,-5.900537e-09,0.9999998,-5.900537e-09,1.0000001,-5.900537e-09,0.9999999,-2.9502685e-09,1.0000001,-1.1801074e-08,1.0,0.0,1.0,1.1801074e-08,1.0,1.1801074e-08,1.0000002,pop
15,pop.00008.wav,"[ 2.1377529e-05  1.9341640e-05  1.8657935e-05 ...  1.6428284e-06
 -3.5292437e-06 -5.4862439e-06]",0.40371543,0.086131275,0.19541577,0.0018930883,2884.916266089355,974468.2917671959,3009.4714107494265,142089.88028180355,6400.840387543503,2933564.136099022,0.12125651041666667,0.007915193931931656,7.077269e-06,0.024925202,-53.07077704011841,1328.4014644647639,172.265625,0.0,1.0000002,-5.900537e-09,1.0000002,2.3602148e-08,1.0000001,5.900537e-09,1.0000001,1.1801074e-08,0.9999998,0.0,1.0,1.1801074e-08,1.0,0.0,1.0000001,0.0,1.0,8.850805e-09,1.0,-1.1801074e-08,1.0,-5.900537e-09,1.0000001,0.0,1.0,2.9502685e-09,1.0,-4.4254027e-09,1.0,0.0,1.0000001,-1.770161e-08,1.0000001,-1.1801074e-08,1.0,5.900537e-09,1.0,-1.1801074e-08,1.0,pop
16,pop.00022.wav,"[ 9.0611602e-06  7.4127956e-06  7.4363243e-06 ...  5.9512736e-08
 -7.2522499e-07  5.5083882e-07]",0.38697228,0.089044474,0.19603845,0.006250757,3206.647958650542,837399.7396161311,3126.207007463915,128180.58854784784,6986.108851598753,2483462.563418251,0.14153094487142304,0.00695621367215245,8.554789e-07,0.019191105,-52.24353699137987,1299.0119652507856,103.359375,2.3602148e-08,1.0,-2.9502685e-09,1.0,1.1801074e-08,1.0000002,-8.850805e-09,1.0,-8.850805e-09,1.0,-2.9502685e-09,1.0,-2.9502685e-09,1.0000001,0.0,1.0,-9.588373e-09,1.0,1.1801074e-08,1.0,-7.3756716e-09,1.0,5.900537e-09,1.0000001,0.0,0.9999999,5.900537e-09,1.0,5.900537e-09,0.9999999,0.0,1.0000002,-1.4751342e-09,1.0000001,-1.1801074e-08,1.0,0.0,0.9999998,-1.1801074e-08,1.0,pop
17,pop.00036.wav,"[-8.7206918e-06 -4.0676264e-06  1.0532370e-06 ... -7.5525818e-06
 -2.6531609e-06  6.1035155e-07]",0.39462185,0.08950427,0.25651452,0.007126958,2944.4147300745813,1255013.6905489392,3162.4492540467904,213961.54320866652,6847.342095961427,4225606.85817363,0.11505650920823667,0.00823828044259158,1.464253e-05,0.03525164,-50.90708061874416,1350.4564438049492,99.38401442307692,-1.1801074e-08,0.9999997,5.900537e-09,1.0,-1.1801074e-08,1.0000001,5.900537e-09,1.0,0.0,1.0,0.0,1.0,2.9502685e-09,1.0,-1.1801074e-08,1.0,1.1801074e-08,0.9999999,8.850805e-09,1.0000001,-4.4254027e-09,1.0,-2.9502685e-09,0.9999999,7.3756716e-09,1.0000002,0.0,1.0,0.0,1.0,0.0,0.9999999,0.0,1.0,-1.1801074e-08,1.0,0.0,1.0,-1.1801074e-08,1.0,pop
18,pop.00037.wav,"[ 1.46304455e-05  1.27966223e-05  1.22956080e-05 ... -1.32159794e-05
 -3.74515039e-05 -1.43979305e-05]",0.45196876,0.08528887,0.24084239,0.008047265,3237.8331640737974,633246.0163090564,2954.2710451778385,167248.91372950314,6686.775678382395,2238134.020389308,0.16480568445475638,0.0038351810949879,-4.817231e-05,0.019521788,-50.968471768728776,1334.1836359294828,103.359375,0.0,1.0,-1.1801074e-08,1.0,-1.1801074e-08,0.9999999,5.900537e-09,1.0,5.900537e-09,0.9999998,8.850805e-09,1.0,5.900537e-09,1.0,0.0,1.0000001,1.1801074e-08,0.9999998,0.0,1.0000002,-5.900537e-09,1.0000001,-2.9502685e-09,1.0000001,5.900537e-09,1.0,-7.3756716e-09,1.0,0.0,1.0000002,-5.900537e-09,1.0,5.900537e-09,1.0,-2.9502685e-09,1.0,2.9502685e-09,1.0000001,0.0,1.0,pop
19,pop.00023.wav,"[-1.7161813e-07  1.9334720e-06  2.0428092e-06 ... -1.4273369e-05
 -1.1645120e-05 -1.4165415e-05]",0.39335328,0.09520106,0.21067925,0.00725045,3758.780588956461,1460115.878936226,3293.5288823336773,179893.79657835438,7831.865789497535,3267503.472946383,0.1775614184551431,0.010057323911908835,2.8807278e-07,0.015841907,-51.307043055859864,1304.7434161134418,103.359375,-1.1801074e-08,0.9999998,0.0,1.0000001,-5.900537e-09,1.0,0.0,1.0,8.850805e-09,1.0,-1.4751343e-08,1.0,-1.1801074e-08,0.9999999,1.1801074e-08,0.9999999,5.900537e-09,1.0,1.4751343e-08,1.0000001,-5.900537e-09,1.0,2.2127014e-09,1.0,-1.4751342e-09,0.9999999,-5.900537e-09,0.9999999,-2.9502685e-09,1.0000001,5.900537e-09,0.9999998,-1.1801074e-08,1.0000002,0.0,1.0,5.900537e-09,1.0000001,7.3756716e-09,1.0,pop
20,pop.00044.wav,"[ 4.8758925e-06  5.3409221e-06  5.3727545e-06 ... -2.6849932e-06
 -1.0194671e-05 -2.5424395e-06]",0.4561922,0.09123852,0.22269987,0.00864278,3145.363681067722,618464.6661467388,3017.374752510687,116917.56818416751,6661.428783443301,2342059.284593117,0.13560510622099767,0.005519942376284891,1.2637903e-06,0.02557464,-51.148854370041846,1318.519445875745,117.45383522727273,5.900537e-09,1.0000001,7.3756716e-09,1.0,5.900537e-09,1.0,2.9502685e-09,1.0000001,-1.1801074e-08,1.0,2.3602148e-08,1.0000001,0.0,1.0,0.0,1.0000002,0.0,1.0000001,-1.1801074e-08,0.9999999,1.1801074e-08,1.0000002,-2.9502685e-09,1.0000001,2.9502685e-09,1.0,-1.1801074e-08,1.0000002,-5.900537e-09,1.0,0.0,1.0,5.900537e-09,1.0000001,0.0,1.0000001,-5.900537e-09,1.0,-2.9502685e-09,1.0,pop
21,pop.00050.wav,"[1.6801969e-06 1.6940370e-06 1.6926530e-06 ... 2.3694374e-06 2.6960654e-06
 5.6066533e-06]",0.41398928,0.092015624,0.20830256,0.006605225,3046.5237482673297,1375434.7700062054,3095.3012638936852,187018.60018108255,6592.873926007831,3894244.7376779495,0.11862590934358082,0.007739028762934564,-3.5853324e-07,0.02375462,-50.77083683881911,1314.6174558399405,143.5546875,0.0,1.0,-1.1801074e-08,1.0,-5.900537e-09,1.0,-5.900537e-09,1.0,1.1801074e-08,1.0,5.900537e-09,1.0000002,-5.900537e-09,1.0,0.0,1.0,1.1801074e-08,1.0,5.900537e-09,0.9999999,-5.900537e-09,1.0,1.1801074e-08,1.0,2.9502685e-09,1.0,2.9502685e-09,1.0,-5.900537e-09,1.0,-1.1801074e-08,1.0000001,5.900537e-09,1.0,-8.850805e-09,1.0,1.1801074e-08,1.0,-2.9502685e-09,0.9999999,pop
22,pop.00078.wav,"[ 1.8338227e-06 -5.2689534e-06  1.9403919e-06 ...  2.9721768e-05
  2.6849933e-05  2.9022840e-05]",0.45499542,0.0865202,0.22339483,0.013011406,3123.1590150815546,947180.7712188505,2970.177092073625,221774.0353802591,6591.000387452871,3602763.693569305,0.14262155295340295,0.008624081410987085,8.761375e-06,0.018752912,-51.11073750415465,1310.951119623022,103.359375,0.0,1.0,-1.4751342e-09,1.0,-1.1801074e-08,1.0,-1.1801074e-08,1.0,-1.1801074e-08,1.0000001,-5.900537e-09,1.0,-1.770161e-08,1.0,0.0,0.9999998,-2.9502685e-09,1.0,0.0,1.0,0.0,1.0000001,-4.4254027e-09,1.0000002,2.9502685e-09,0.9999998,8.850805e-09,1.0,2.9502685e-09,1.0000001,-5.900537e-09,0.9999999,-5.900537e-09,1.0,0.0,1.0000001,1.4751342e-09,1.0,0.0,0.9999998,pop
23,pop.00087.wav,"[ 4.3416617e-06  4.6876662e-06  1.4684422e-06 ... -1.6054599e-06
 -7.0238871e-06 -5.3741387e-06]",0.35240334,0.09003753,0.19086911,0.0021863733,3588.149314447026,945731.8632758702,3336.585477137673,109851.9972901439,7924.277037866154,1691250.3546079353,0.14645907349671308,0.007802822294520838,2.9275967e-07,0.022425573,-50.20716558432122,1307.3075800182266,103.359375,-2.3602148e-08,1.0,1.032594e-08,1.0,-8.850805e-09,1.0,-5.900537e-09,1.0,-8.850805e-09,1.0,2.9502685e-09,0.9999998,0.0,1.0,-5.900537e-09,1.0,0.0,0.9999999,-1.1801074e-08,1.0,0.0,1.0,1.1801074e-08,1.0000001,-1.1801074e-08,0.9999998,5.900537e-09,1.0,-1.1801074e-08,1.0000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999999,5.900537e-09,1.0000001,pop
24,pop.00093.wav,"[ 3.2911928e-06 -3.9444490e-07 -4.8994207e-07 ... -2.9797889e-06
  1.6954210e-06 -3.3783858e-06]",0.41551125,0.08884003,0.24572903,0.0074992096,3259.3511186288288,392404.77808976156,3144.511334185365,68822.23046081614,7251.626735607599,958361.946690585,0.13163352547370458,0.003479415433064082,-4.105636e-06,0.033046838,-50.95274666572328,1340.7409425659225,135.99917763157896,-5.900537e-09,1.0,2.9502685e-09,1.0,-1.1801074e-08,1.0,1.1801074e-08,1.0,-5.900537e-09,1.0,-7.3756716e-09,1.0,0.0,1.0,-5.900537e-09,0.9999999,-1.4751342e-09,1.0,-1.4751342e-09,1.0,-2.9502685e-09,1.0,-1.1801074e-08,0.9999998,-2.3602148e-08,0.9999998,0.0,1.0,0.0,0.9999999,0.0,1.0,-1.1801074e-08,1.0,1.1801074e-08,1.0,0.0,1.0,0.0,1.0,pop
25,pop.00092.wav,"[ 7.5622697e-06  6.7733799e-06  5.9789541e-06 ... -1.8338227e-06
 -1.1791826e-06 -8.3317832e-07]",0.48741004,0.08455055,0.22702415,0.008322891,3270.0808829467123,869125.0337458837,2988.7582143884124,225428.65290754577,6863.337951801769,2892997.130241543,0.14528500821732404,0.006075633518312141,-1.0166767e-05,0.027480677,-51.53547954426404,1330.1378862230265,107.666015625,-5.900537e-09,0.9999999,0.0,1.0,2.3602148e-08,0.9999999,3.6878358e-09,1.0,0.0,1.0,-1.1801074e-08,1.0,1.1801074e-08,1.0000001,-1.1801074e-08,1.0,-1.4751342e-09,1.0,0.0,1.0000002,0.0,1.0000001,5.900537e-09,1.0,0.0,0.9999999,1.1801074e-08,0.9999999,-1.1801074e-08,1.0,0.0,1.0,-5.900537e-09,0.9999998,1.1801074e-08,1.0,0.0,1.0,-2.3602148e-08,1.0,pop
26,pop.00086.wav,"[-1.2290072e-06 -1.0753813e-06  2.3680534e-06 ... -6.8937893e-06
 -7.6646866e-06 -1.1437518e-05]",0.3876648,0.07824254,0.13245592,0.0014960193,3593.770316589631,521597.49621432455,3171.001978737726,63526.54224755715,7607.09112393054,1163414.5436330833,0.18515413524748647,0.005900673872863301,-4.64866e-05,0.008561956,-52.77155229456445,1246.1533323491474,129.19921875,2.9502685e-09,1.0,-1.1801074e-08,0.9999999,5.16297e-09,1.0,5.900537e-09,0.9999999,4.4254027e-09,1.0,2.9502685e-09,1.0,1.3276209e-08,1.0000001,0.0,0.9999999,1.4751343e-08,1.0,0.0,1.0,5.900537e-09,1.0,-5.900537e-09,1.0,5.900537e-09,1.0,2.9502685e-09,1.0,1.4751342e-09,1.0000002,-5.900537e-09,1.0,-8.850805e-09,1.0000001,-8.850805e-09,1.0,0.0,0.9999999,5.900537e-09,1.0,pop
27,pop.00079.wav,"[-2.0248171e-06 -2.5465915e-06 -1.9071756e-06 ...  1.0477009e-06
  1.1736465e-06  1.2207031e-06]",0.35192028,0.093554035,0.037541915,0.00039821398,1995.186312712328,954728.5077120541,2424.91901828124,309786.6166358,4218.700888649217,3917635.2750023417,0.07252581508604021,0.005607810365822717,-0.0017529435,0.0006978118,-61.11318596463753,1214.1056615767898,112.34714673913044,0.0,0.9999998,5.900537e-09,1.0,1.1801074e-08,1.0,1.032594e-08,1.0,-1.1801074e-08,1.0,2.9502685e-09,0.9999998,-1.4751343e-08,1.0,-1.1801074e-08,1.0000002,5.900537e-09,0.9999999,-2.9502685e-09,1.0,-5.900537e-09,0.9999998,0.0,1.0,0.0,0.9999999,5.900537e-09,1.0,1.1801074e-08,1.0,0.0,1.0000001,1.1801074e-08,1.0,5.900537e-09,1.0,0.0,1.0000001,1.770161e-08,1.0,pop
